sensor_id,timestamp_recorded_utc,no2_ppb,pm25_ugm3,temp_c,rh_pct,firmware,status,no2_ugm3
ZEPHYR_020,2025-06-26 08:00:00+00:00,35.28,11.23,19.21,76.83,1.4.2,OK,67.66
ZEPHYR_020,2025-06-26 09:00:00+00:00,36.16,14.86,20.34,57.01,1.4.2,WARN,69.08
ZEPHYR_020,2025-06-26 10:00:00+00:00,43.02,9.09,20.19,54.35,1.4.2,MAINT,82.22
ZEPHYR_020,2025-06-26 11:00:00+00:00,36.69,11.98,21.81,46.91,1.4.2,OK,69.74
ZEPHYR_020,2025-06-26 12:00:00+00:00,37.92,9.27,21.86,46.28,1.4.2,OK,72.06
ZEPHYR_020,2025-06-26 13:00:00+00:00,35.19,10.6,22.92,25.2,1.4.2,OK,66.64
ZEPHYR_020,2025-06-26 14:00:00+00:00,27.95,11.69,24.66,22.18,1.4.2,OK,52.62
ZEPHYR_020,2025-06-26 15:00:00+00:00,31.31,10.0,23.69,42.7,1.4.2,OK,59.14
ZEPHYR_020,2025-06-26 16:00:00+00:00,34.88,12.52,22.7,39.52,1.4.2,OK,66.1
ZEPHYR_020,2025-06-26 17:00:00+00:00,27.35,10.14,21.0,56.99,1.4.2,OK,52.13
ZEPHYR_020,2025-06-26 18:00:00+00:00,30.2,15.26,17.39,47.83,1.4.2,OK,58.28
ZEPHYR_020,2025-06-26 19:00:00+00:00,30.69,9.24,18.82,35.95,1.4.2,OK,58.93
ZEPHYR_020,2025-06-26 20:00:00+00:00,26.28,12.34,17.3,53.87,1.4.2,OK,50.73
ZEPHYR_020,2025-06-26 21:00:00+00:00,35.47,11.89,15.28,46.14,1.4.2,OK,68.95
ZEPHYR_020,2025-06-26 22:00:00+00:00,23.55,13.32,15.02,71.3,1.4.2,OK,45.82
ZEPHYR_020,2025-06-26 23:00:00+00:00,23.47,12.63,13.25,73.72,1.4.2,OK,45.94
ZEPHYR_020,2025-06-27 00:00:00+00:00,26.37,11.64,13.48,70.49,1.4.2,OK,51.58
ZEPHYR_020,2025-06-27 01:00:00+00:00,28.11,13.0,12.71,83.82,1.4.2,OK,55.13
ZEPHYR_020,2025-06-27 02:00:00+00:00,32.04,11.86,12.61,93.18,1.4.2,OK,62.86
ZEPHYR_020,2025-06-27 03:00:00+00:00,25.28,13.69,11.55,76.73,1.4.2,OK,49.78
ZEPHYR_020,2025-06-27 04:00:00+00:00,33.48,11.28,12.01,56.49,1.4.2,OK,65.82
ZEPHYR_020,2025-06-27 05:00:00+00:00,26.7,9.22,12.82,72.39,1.4.2,OK,52.35
ZEPHYR_020,2025-06-27 06:00:00+00:00,31.68,11.79,16.33,78.46,1.4.2,OK,61.36
ZEPHYR_020,2025-06-27 07:00:00+00:00,32.82,10.9,16.0,71.92,1.4.2,OK,63.64
ZEPHYR_020,2025-06-27 08:00:00+00:00,33.03,14.23,19.02,75.47,1.4.2,OK,63.38
ZEPHYR_020,2025-06-27 09:00:00+00:00,32.2,11.02,20.03,47.08,1.4.2,OK,61.58
ZEPHYR_020,2025-06-27 10:00:00+00:00,34.07,8.79,20.54,67.21,1.4.2,OK,65.04
ZEPHYR_020,2025-06-27 11:00:00+00:00,28.04,11.96,24.45,32.8,1.4.2,OK,52.82
ZEPHYR_020,2025-06-27 12:00:00+00:00,35.29,12.98,21.4,52.35,1.4.2,OK,67.17
ZEPHYR_020,2025-06-27 13:00:00+00:00,33.17,11.17,22.26,26.88,1.4.2,OK,62.95
ZEPHYR_020,2025-06-27 14:00:00+00:00,31.4,7.35,22.39,32.46,1.4.2,WARN,59.57
ZEPHYR_020,2025-06-27 15:00:00+00:00,28.89,9.89,20.46,50.15,1.4.2,OK,55.17
ZEPHYR_020,2025-06-27 16:00:00+00:00,25.39,11.11,21.71,39.89,1.4.2,OK,48.28
ZEPHYR_020,2025-06-27 17:00:00+00:00,24.17,9.61,21.55,52.91,1.4.2,OK,45.98
ZEPHYR_020,2025-06-27 18:00:00+00:00,28.76,10.39,18.72,50.04,1.4.2,OK,55.24
ZEPHYR_020,2025-06-27 19:00:00+00:00,30.15,11.13,19.19,48.83,1.4.2,OK,57.82
ZEPHYR_020,2025-06-27 20:00:00+00:00,27.89,12.74,17.71,72.45,1.4.2,OK,53.76
ZEPHYR_020,2025-06-27 21:00:00+00:00,30.42,9.55,17.92,63.78,1.4.2,OK,58.59
ZEPHYR_020,2025-06-27 22:00:00+00:00,25.99,12.1,14.28,54.08,1.4.2,OK,50.7
ZEPHYR_020,2025-06-27 23:00:00+00:00,31.29,12.5,14.65,71.28,1.4.2,OK,60.95
ZEPHYR_020,2025-06-28 00:00:00+00:00,29.3,13.15,12.21,80.51,1.4.2,OK,57.57
ZEPHYR_020,2025-06-28 01:00:00+00:00,29.93,6.86,9.81,82.82,1.4.2,OK,59.3
ZEPHYR_020,2025-06-28 02:00:00+00:00,23.35,8.26,11.59,60.8,1.4.2,OK,45.98
ZEPHYR_020,2025-06-28 03:00:00+00:00,31.48,13.71,10.91,71.3,1.4.2,OK,62.13
ZEPHYR_020,2025-06-28 04:00:00+00:00,31.75,12.55,11.29,74.35,1.4.2,OK,62.58
ZEPHYR_020,2025-06-28 05:00:00+00:00,31.25,12.52,14.04,71.03,1.4.2,OK,61.01
ZEPHYR_020,2025-06-28 06:00:00+00:00,34.87,12.17,15.66,61.57,1.4.2,WARN,67.69
ZEPHYR_020,2025-06-28 07:00:00+00:00,29.18,12.16,18.12,54.56,1.4.2,OK,56.17
ZEPHYR_020,2025-06-28 08:00:00+00:00,31.6,9.44,17.69,57.01,1.4.2,OK,60.92
ZEPHYR_020,2025-06-28 09:00:00+00:00,31.39,12.69,19.48,61.44,1.4.2,OK,60.14
ZEPHYR_020,2025-06-28 10:00:00+00:00,33.27,11.98,19.12,61.44,1.4.2,OK,63.82
ZEPHYR_020,2025-06-28 11:00:00+00:00,34.69,9.74,22.68,45.01,1.4.2,OK,65.74
ZEPHYR_020,2025-06-28 12:00:00+00:00,35.78,13.8,23.6,41.84,1.4.2,OK,67.6
ZEPHYR_020,2025-06-28 13:00:00+00:00,27.45,12.6,21.46,43.83,1.4.2,OK,52.24
ZEPHYR_020,2025-06-28 14:00:00+00:00,29.08,12.06,25.7,36.34,1.4.2,OK,54.55
ZEPHYR_020,2025-06-28 15:00:00+00:00,31.42,12.14,23.62,32.26,1.4.2,OK,59.36
ZEPHYR_020,2025-06-28 16:00:00+00:00,33.81,12.21,22.2,34.76,1.4.2,OK,64.18
ZEPHYR_020,2025-06-28 17:00:00+00:00,27.85,13.26,20.23,39.56,1.4.2,OK,53.22
ZEPHYR_020,2025-06-28 18:00:00+00:00,32.31,12.24,20.23,43.1,1.4.2,OK,61.74
ZEPHYR_020,2025-06-28 19:00:00+00:00,34.98,8.61,20.16,54.3,1.4.2,OK,66.86
ZEPHYR_020,2025-06-28 20:00:00+00:00,24.24,10.79,16.46,63.2,1.4.2,OK,46.93
ZEPHYR_020,2025-06-28 21:00:00+00:00,23.18,10.69,16.88,53.83,1.4.2,OK,44.81
ZEPHYR_020,2025-06-28 22:00:00+00:00,31.16,13.09,14.66,72.78,1.4.2,OK,60.7
ZEPHYR_020,2025-06-28 23:00:00+00:00,23.58,9.42,14.89,76.39,1.4.2,OK,45.9
ZEPHYR_020,2025-06-29 00:00:00+00:00,31.62,9.08,12.7,84.55,1.4.2,OK,62.02
ZEPHYR_020,2025-06-29 01:00:00+00:00,28.52,10.51,9.83,79.52,1.4.2,OK,56.5
ZEPHYR_020,2025-06-29 02:00:00+00:00,27.2,12.32,13.96,70.32,1.4.2,WARN,53.11
ZEPHYR_020,2025-06-29 03:00:00+00:00,37.61,14.47,11.24,75.82,1.4.2,OK,74.14
ZEPHYR_020,2025-06-29 04:00:00+00:00,34.72,15.96,14.47,81.12,1.4.2,OK,67.68
ZEPHYR_020,2025-06-29 05:00:00+00:00,29.38,10.44,13.74,87.91,1.4.2,OK,57.42
ZEPHYR_020,2025-06-29 06:00:00+00:00,34.78,12.61,15.09,56.03,1.4.2,OK,67.65
ZEPHYR_020,2025-06-29 07:00:00+00:00,27.51,10.37,18.04,66.57,1.4.2,OK,52.97
ZEPHYR_020,2025-06-29 08:00:00+00:00,39.38,14.61,19.8,69.79,1.4.2,OK,75.37
ZEPHYR_020,2025-06-29 09:00:00+00:00,34.47,9.62,21.6,49.74,1.4.2,OK,65.57
ZEPHYR_020,2025-06-29 10:00:00+00:00,39.41,10.9,22.15,54.58,1.4.2,OK,74.82
ZEPHYR_020,2025-06-29 11:00:00+00:00,39.84,6.62,22.5,39.22,1.4.2,OK,75.55
ZEPHYR_020,2025-06-29 12:00:00+00:00,34.72,11.75,24.58,40.26,1.4.2,OK,65.38
ZEPHYR_020,2025-06-29 13:00:00+00:00,31.56,12.52,23.34,27.33,1.4.2,OK,59.68
ZEPHYR_020,2025-06-29 14:00:00+00:00,36.16,11.39,24.77,18.74,1.4.2,OK,68.05
ZEPHYR_020,2025-06-29 15:00:00+00:00,32.91,13.48,22.82,44.46,1.4.2,OK,62.34
ZEPHYR_020,2025-06-29 16:00:00+00:00,32.55,12.36,23.22,37.42,1.4.2,OK,61.58
ZEPHYR_020,2025-06-29 17:00:00+00:00,31.47,12.67,20.86,39.77,1.4.2,OK,60.01
ZEPHYR_020,2025-06-29 18:00:00+00:00,29.83,10.87,18.49,37.33,1.4.2,OK,57.35
ZEPHYR_020,2025-06-29 19:00:00+00:00,25.34,15.7,16.08,46.35,1.4.2,OK,49.12
ZEPHYR_020,2025-06-29 20:00:00+00:00,29.23,10.6,16.3,55.4,1.4.2,OK,56.62
ZEPHYR_020,2025-06-29 21:00:00+00:00,32.86,12.53,15.01,60.73,1.4.2,OK,63.93
ZEPHYR_020,2025-06-29 22:00:00+00:00,25.5,14.74,14.24,68.42,1.4.2,OK,49.75
ZEPHYR_020,2025-06-29 23:00:00+00:00,27.52,9.32,15.67,77.47,1.4.2,OK,53.42
ZEPHYR_020,2025-06-30 00:00:00+00:00,30.52,9.39,14.12,81.33,1.4.2,OK,59.56
ZEPHYR_020,2025-06-30 01:00:00+00:00,28.82,13.54,9.9,79.19,1.4.2,OK,57.09
ZEPHYR_020,2025-06-30 02:00:00+00:00,29.16,12.37,12.54,95.72,1.4.2,OK,57.22
ZEPHYR_020,2025-06-30 03:00:00+00:00,28.85,6.53,12.78,72.57,1.4.2,OK,56.57
ZEPHYR_020,2025-06-30 04:00:00+00:00,37.67,12.15,13.44,78.4,1.4.2,OK,73.69
ZEPHYR_020,2025-06-30 05:00:00+00:00,34.68,11.02,14.02,87.21,1.4.2,OK,67.71
ZEPHYR_020,2025-06-30 06:00:00+00:00,31.55,9.18,16.46,83.49,1.4.2,OK,61.08
ZEPHYR_020,2025-06-30 07:00:00+00:00,32.05,12.82,16.29,54.67,1.4.2,OK,62.08
ZEPHYR_020,2025-06-30 08:00:00+00:00,44.7,13.86,19.42,53.92,1.4.2,OK,85.66
ZEPHYR_020,2025-06-30 09:00:00+00:00,40.19,12.4,18.83,72.38,1.4.2,OK,77.17
ZEPHYR_020,2025-06-30 10:00:00+00:00,39.64,9.35,21.34,53.34,1.4.2,OK,75.47
ZEPHYR_020,2025-06-30 11:00:00+00:00,33.84,10.05,24.56,41.09,1.4.2,OK,63.73
ZEPHYR_020,2025-06-30 12:00:00+00:00,33.14,6.55,24.28,46.41,1.4.2,OK,62.47
ZEPHYR_020,2025-06-30 13:00:00+00:00,41.32,6.09,25.88,39.75,1.4.2,OK,77.47
ZEPHYR_020,2025-06-30 14:00:00+00:00,46.64,10.31,24.59,42.45,1.4.2,OK,87.82
ZEPHYR_020,2025-06-30 15:00:00+00:00,36.65,12.14,24.67,38.27,1.4.2,WARN,68.99
ZEPHYR_020,2025-06-30 16:00:00+00:00,32.01,10.56,23.5,44.59,1.4.2,OK,60.5
ZEPHYR_020,2025-06-30 17:00:00+00:00,40.49,11.97,21.91,52.54,1.4.2,OK,76.94
ZEPHYR_020,2025-06-30 18:00:00+00:00,30.42,11.71,18.89,42.64,1.4.2,OK,58.4
ZEPHYR_020,2025-06-30 19:00:00+00:00,24.85,8.72,18.84,55.74,1.4.2,OK,47.71
ZEPHYR_020,2025-06-30 20:00:00+00:00,30.74,11.53,16.14,81.71,1.4.2,OK,59.57
ZEPHYR_020,2025-06-30 21:00:00+00:00,33.28,11.23,16.18,45.92,1.4.2,MAINT,64.49
ZEPHYR_020,2025-06-30 22:00:00+00:00,35.94,12.11,14.44,71.34,1.4.2,OK,70.06
ZEPHYR_020,2025-06-30 23:00:00+00:00,34.87,12.86,13.19,71.15,1.4.2,OK,68.27
ZEPHYR_020,2025-07-01 00:00:00+00:00,34.43,12.72,12.87,82.02,1.4.2,OK,67.49
ZEPHYR_020,2025-07-01 01:00:00+00:00,35.93,9.28,11.98,80.78,1.4.2,OK,70.65
ZEPHYR_020,2025-07-01 02:00:00+00:00,34.56,4.81,11.8,89.12,1.4.2,OK,68.0
ZEPHYR_020,2025-07-01 03:00:00+00:00,30.93,13.09,12.99,88.12,1.4.2,WARN,60.6
ZEPHYR_020,2025-07-01 04:00:00+00:00,30.73,13.8,10.92,75.88,1.4.2,OK,60.65
ZEPHYR_020,2025-07-01 05:00:00+00:00,33.41,10.64,13.55,83.32,1.4.2,OK,65.33
ZEPHYR_020,2025-07-01 06:00:00+00:00,44.08,10.98,12.64,51.66,1.4.2,OK,86.47
ZEPHYR_020,2025-07-01 07:00:00+00:00,36.57,12.23,15.44,81.27,1.4.2,OK,71.05
ZEPHYR_020,2025-07-01 08:00:00+00:00,42.07,13.42,19.89,66.21,1.4.2,OK,80.49
ZEPHYR_020,2025-07-01 09:00:00+00:00,38.32,12.25,20.46,58.22,1.4.2,WARN,73.17
ZEPHYR_020,2025-07-01 10:00:00+00:00,44.04,9.5,20.54,36.39,1.4.2,OK,84.07
ZEPHYR_020,2025-07-01 11:00:00+00:00,42.71,12.51,21.7,43.35,1.4.2,OK,81.21
ZEPHYR_020,2025-07-01 12:00:00+00:00,39.18,11.01,19.46,40.83,1.4.2,OK,75.07
ZEPHYR_020,2025-07-01 13:00:00+00:00,34.35,8.92,23.2,43.9,1.4.2,OK,64.99
ZEPHYR_020,2025-07-01 14:00:00+00:00,39.13,11.99,27.32,34.62,1.4.2,OK,73.01
ZEPHYR_020,2025-07-01 15:00:00+00:00,33.93,7.09,24.16,54.52,1.4.2,OK,63.98
ZEPHYR_020,2025-07-01 16:00:00+00:00,34.58,8.41,21.33,28.31,1.4.2,OK,65.84
ZEPHYR_020,2025-07-01 17:00:00+00:00,34.37,9.96,21.64,56.49,1.4.2,OK,65.37
ZEPHYR_020,2025-07-01 18:00:00+00:00,28.11,16.91,17.48,49.81,1.4.2,OK,54.23
ZEPHYR_020,2025-07-01 19:00:00+00:00,37.21,7.02,18.5,56.9,1.4.2,OK,71.53
ZEPHYR_020,2025-07-01 20:00:00+00:00,37.13,8.14,16.73,51.77,1.4.2,OK,71.81
ZEPHYR_020,2025-07-01 21:00:00+00:00,30.08,15.6,15.33,67.98,1.4.2,OK,58.46
ZEPHYR_020,2025-07-01 22:00:00+00:00,30.37,9.18,15.62,45.49,1.4.2,OK,58.96
ZEPHYR_020,2025-07-01 23:00:00+00:00,32.47,12.75,13.66,73.54,1.4.2,OK,63.47
ZEPHYR_020,2025-07-02 00:00:00+00:00,32.44,11.54,12.31,62.08,1.4.2,OK,63.71
ZEPHYR_020,2025-07-02 01:00:00+00:00,32.26,11.05,11.15,76.85,1.4.2,OK,63.62
ZEPHYR_020,2025-07-02 02:00:00+00:00,34.84,9.96,13.03,83.65,1.4.2,OK,68.25
ZEPHYR_020,2025-07-02 03:00:00+00:00,46.22,12.56,15.19,87.34,1.4.2,OK,89.87
ZEPHYR_020,2025-07-02 04:00:00+00:00,35.9,8.0,12.02,77.48,1.4.2,OK,70.58
ZEPHYR_020,2025-07-02 05:00:00+00:00,36.8,12.13,13.63,64.79,1.4.2,OK,71.94
ZEPHYR_020,2025-07-02 06:00:00+00:00,40.83,8.88,18.22,65.82,1.4.2,OK,78.56
ZEPHYR_020,2025-07-02 07:00:00+00:00,37.13,9.22,17.49,76.43,1.4.2,OK,71.62
ZEPHYR_020,2025-07-02 08:00:00+00:00,42.51,11.07,19.57,65.19,1.4.2,OK,81.42
ZEPHYR_020,2025-07-02 09:00:00+00:00,36.45,9.46,19.42,48.8,1.4.2,OK,69.85
ZEPHYR_020,2025-07-02 10:00:00+00:00,40.88,13.28,24.93,50.97,1.4.2,OK,76.89
ZEPHYR_020,2025-07-02 11:00:00+00:00,45.05,13.82,22.26,36.49,1.4.2,OK,85.5
ZEPHYR_020,2025-07-02 12:00:00+00:00,71.69,9.35,23.72,45.47,1.4.2,OK,135.39
ZEPHYR_020,2025-07-02 13:00:00+00:00,39.36,12.3,26.35,20.52,1.4.2,WARN,73.68
ZEPHYR_020,2025-07-02 14:00:00+00:00,34.25,9.21,23.77,47.94,1.4.2,OK,64.67
ZEPHYR_020,2025-07-02 15:00:00+00:00,36.56,8.35,22.2,42.37,1.4.2,OK,69.4
ZEPHYR_020,2025-07-02 16:00:00+00:00,31.11,12.3,22.92,65.45,1.4.2,OK,58.91
ZEPHYR_020,2025-07-02 17:00:00+00:00,32.72,8.47,21.53,33.24,1.4.2,OK,62.25
ZEPHYR_020,2025-07-02 18:00:00+00:00,38.28,12.78,18.37,53.68,1.4.2,OK,73.62
ZEPHYR_020,2025-07-02 19:00:00+00:00,22.95,15.01,20.03,66.74,1.4.2,OK,43.89
ZEPHYR_020,2025-07-02 20:00:00+00:00,24.8,12.74,16.15,75.33,1.4.2,OK,48.06
ZEPHYR_020,2025-07-02 21:00:00+00:00,27.05,15.23,18.07,56.53,1.4.2,OK,52.08
ZEPHYR_020,2025-07-02 22:00:00+00:00,30.38,8.0,12.05,72.2,1.4.2,OK,59.72
ZEPHYR_020,2025-07-02 23:00:00+00:00,26.33,14.02,13.2,68.19,1.4.2,OK,51.55
ZEPHYR_020,2025-07-03 00:00:00+00:00,30.88,23.45,11.7,78.4,1.4.2,OK,60.78
ZEPHYR_020,2025-07-03 01:00:00+00:00,25.44,22.99,11.25,72.93,1.4.2,OK,50.15
ZEPHYR_020,2025-07-03 02:00:00+00:00,35.51,27.7,11.49,80.49,1.4.2,MAINT,69.94
ZEPHYR_020,2025-07-03 03:00:00+00:00,28.58,21.61,12.39,65.68,1.4.2,OK,56.12
ZEPHYR_020,2025-07-03 04:00:00+00:00,30.96,22.27,12.99,78.31,1.4.2,OK,60.66
ZEPHYR_020,2025-07-03 05:00:00+00:00,39.8,23.0,14.66,81.77,1.4.2,OK,77.53
ZEPHYR_020,2025-07-03 06:00:00+00:00,34.65,27.13,15.28,66.95,1.4.2,OK,67.35
ZEPHYR_020,2025-07-03 07:00:00+00:00,30.05,25.63,15.01,51.88,1.4.2,OK,58.47
ZEPHYR_020,2025-07-03 08:00:00+00:00,33.91,26.31,19.21,70.08,1.4.2,OK,65.03
ZEPHYR_020,2025-07-03 09:00:00+00:00,38.43,23.35,21.74,58.92,1.4.2,OK,73.06
ZEPHYR_020,2025-07-03 10:00:00+00:00,40.33,22.17,22.1,44.57,1.4.2,OK,76.58
ZEPHYR_020,2025-07-03 11:00:00+00:00,26.27,22.37,23.16,44.49,1.4.2,OK,49.71
ZEPHYR_020,2025-07-03 12:00:00+00:00,36.61,24.08,23.75,27.11,1.4.2,OK,69.13
ZEPHYR_020,2025-07-03 13:00:00+00:00,30.62,22.28,26.37,38.61,1.4.2,OK,57.32
ZEPHYR_020,2025-07-03 14:00:00+00:00,30.98,23.33,24.56,34.13,1.4.2,OK,58.34
ZEPHYR_020,2025-07-03 15:00:00+00:00,31.52,28.02,23.38,47.54,1.4.2,OK,59.59
ZEPHYR_020,2025-07-03 16:00:00+00:00,32.21,24.35,23.1,37.78,1.4.2,OK,60.96
ZEPHYR_020,2025-07-03 17:00:00+00:00,28.1,20.3,20.6,46.83,1.4.2,OK,53.63
ZEPHYR_020,2025-07-03 18:00:00+00:00,29.4,25.78,18.98,43.72,1.4.2,OK,56.42
ZEPHYR_020,2025-07-03 19:00:00+00:00,26.7,22.27,18.47,59.57,1.4.2,OK,51.33
ZEPHYR_020,2025-07-03 20:00:00+00:00,22.75,27.91,17.37,58.0,1.4.2,OK,43.9
ZEPHYR_020,2025-07-03 21:00:00+00:00,27.41,24.16,17.83,69.01,1.4.2,OK,52.81
ZEPHYR_020,2025-07-03 22:00:00+00:00,28.66,30.4,14.21,61.38,1.4.2,OK,55.92
ZEPHYR_020,2025-07-03 23:00:00+00:00,31.23,24.49,12.29,61.89,1.4.2,OK,61.34
ZEPHYR_020,2025-07-04 00:00:00+00:00,20.14,24.83,12.59,63.03,1.4.2,OK,39.52
ZEPHYR_020,2025-07-04 01:00:00+00:00,24.63,23.77,13.75,71.94,1.4.2,OK,48.13
ZEPHYR_020,2025-07-04 02:00:00+00:00,31.94,25.59,12.97,70.99,1.4.2,WARN,62.59
ZEPHYR_020,2025-07-04 03:00:00+00:00,24.62,27.17,11.81,85.37,1.4.2,OK,48.44
ZEPHYR_020,2025-07-04 04:00:00+00:00,32.1,24.82,14.66,71.83,1.4.2,OK,62.53
ZEPHYR_020,2025-07-04 05:00:00+00:00,27.74,24.13,13.54,89.17,1.4.2,OK,54.25
ZEPHYR_020,2025-07-04 06:00:00+00:00,36.83,22.35,14.27,55.78,1.4.2,OK,71.84
ZEPHYR_020,2025-07-04 07:00:00+00:00,40.44,21.98,17.28,69.54,1.4.2,OK,78.07
ZEPHYR_020,2025-07-04 08:00:00+00:00,28.76,21.09,20.09,52.92,1.4.2,OK,54.99
ZEPHYR_020,2025-07-04 09:00:00+00:00,43.59,25.97,19.42,49.69,1.4.2,MAINT,83.53
ZEPHYR_020,2025-07-04 10:00:00+00:00,34.3,22.68,22.09,53.06,1.4.2,OK,65.13
ZEPHYR_020,2025-07-04 11:00:00+00:00,37.31,21.42,20.71,25.83,1.4.2,OK,71.18
ZEPHYR_020,2025-07-04 12:00:00+00:00,36.67,23.74,25.67,41.78,1.4.2,OK,68.8
ZEPHYR_020,2025-07-04 13:00:00+00:00,29.6,28.43,24.63,60.51,1.4.2,OK,55.73
ZEPHYR_020,2025-07-04 14:00:00+00:00,32.96,22.45,23.46,39.9,1.4.2,OK,62.3
ZEPHYR_020,2025-07-04 15:00:00+00:00,32.84,23.99,23.93,39.77,1.4.2,OK,61.98
ZEPHYR_020,2025-07-04 16:00:00+00:00,32.48,21.69,18.86,51.95,1.4.2,OK,62.36
ZEPHYR_020,2025-07-04 17:00:00+00:00,27.81,24.0,20.83,39.8,1.4.2,OK,53.04
ZEPHYR_020,2025-07-04 18:00:00+00:00,34.33,22.4,19.22,48.89,1.4.2,OK,65.83
ZEPHYR_020,2025-07-04 19:00:00+00:00,30.42,23.08,18.4,37.63,1.4.2,OK,58.5
ZEPHYR_020,2025-07-04 20:00:00+00:00,24.98,22.87,17.7,64.82,1.4.2,OK,48.15
ZEPHYR_020,2025-07-04 21:00:00+00:00,25.6,19.24,18.26,59.3,1.4.2,OK,49.25
ZEPHYR_020,2025-07-04 22:00:00+00:00,25.38,22.77,13.6,64.32,1.4.2,OK,49.62
ZEPHYR_020,2025-07-04 23:00:00+00:00,26.86,24.85,13.68,75.46,1.4.2,OK,52.5
ZEPHYR_020,2025-07-05 00:00:00+00:00,24.46,22.19,12.52,73.71,1.4.2,OK,48.0
ZEPHYR_020,2025-07-05 01:00:00+00:00,27.47,26.04,13.64,78.35,1.4.2,OK,53.7
ZEPHYR_020,2025-07-05 02:00:00+00:00,29.82,23.8,11.23,86.63,1.4.2,OK,58.79
ZEPHYR_020,2025-07-05 03:00:00+00:00,27.89,24.83,12.83,65.09,1.4.2,OK,54.68
ZEPHYR_020,2025-07-05 04:00:00+00:00,25.78,24.61,15.68,89.54,1.4.2,MAINT,50.04
ZEPHYR_020,2025-07-05 05:00:00+00:00,31.49,22.08,12.44,61.29,1.4.2,OK,61.82
ZEPHYR_020,2025-07-05 06:00:00+00:00,29.06,26.03,13.95,64.56,1.4.2,OK,56.75
ZEPHYR_020,2025-07-05 07:00:00+00:00,41.35,25.56,16.38,80.43,1.4.2,OK,80.07
ZEPHYR_020,2025-07-05 08:00:00+00:00,36.09,20.69,18.97,65.96,1.4.2,OK,69.27
ZEPHYR_020,2025-07-05 09:00:00+00:00,31.39,22.41,20.3,54.18,1.4.2,OK,59.97
ZEPHYR_020,2025-07-05 10:00:00+00:00,37.41,24.14,20.92,40.0,1.4.2,OK,71.32
ZEPHYR_020,2025-07-05 11:00:00+00:00,38.8,24.82,19.95,39.16,1.4.2,OK,74.22
ZEPHYR_020,2025-07-05 12:00:00+00:00,34.92,22.8,25.12,43.42,1.4.2,OK,65.64
ZEPHYR_020,2025-07-05 13:00:00+00:00,35.12,20.55,24.47,43.64,1.4.2,OK,66.16
ZEPHYR_020,2025-07-05 14:00:00+00:00,33.64,19.43,26.07,44.94,1.4.2,OK,63.03
ZEPHYR_020,2025-07-05 15:00:00+00:00,25.06,24.63,21.78,41.88,1.4.2,OK,47.64
ZEPHYR_020,2025-07-05 16:00:00+00:00,22.85,25.22,22.55,45.56,1.4.2,OK,43.32
ZEPHYR_020,2025-07-05 17:00:00+00:00,34.89,23.73,22.44,30.11,1.4.2,OK,66.18
ZEPHYR_020,2025-07-05 18:00:00+00:00,23.26,22.54,20.87,50.35,1.4.2,OK,44.35
ZEPHYR_020,2025-07-05 19:00:00+00:00,36.15,23.56,20.44,60.28,1.4.2,OK,69.03
ZEPHYR_020,2025-07-05 20:00:00+00:00,27.84,23.56,16.28,54.78,1.4.2,OK,53.93
ZEPHYR_020,2025-07-05 21:00:00+00:00,26.67,21.7,16.19,59.83,1.4.2,OK,51.68
ZEPHYR_020,2025-07-05 22:00:00+00:00,29.18,27.63,13.92,65.82,1.4.2,MAINT,56.99
ZEPHYR_020,2025-07-05 23:00:00+00:00,29.79,24.83,13.34,70.75,1.4.2,OK,58.3
ZEPHYR_020,2025-07-06 00:00:00+00:00,28.39,12.45,10.92,70.33,1.4.2,OK,56.03
ZEPHYR_020,2025-07-06 01:00:00+00:00,63.28,9.09,11.84,97.57,1.4.2,OK,124.49
ZEPHYR_020,2025-07-06 02:00:00+00:00,25.63,11.78,10.62,81.46,1.4.2,OK,50.64
ZEPHYR_020,2025-07-06 03:00:00+00:00,30.43,8.65,10.01,69.8,1.4.2,OK,60.25
ZEPHYR_020,2025-07-06 04:00:00+00:00,25.84,13.17,13.73,79.62,1.4.2,OK,50.5
ZEPHYR_020,2025-07-06 05:00:00+00:00,35.29,13.18,13.45,68.7,1.4.2,OK,69.03
ZEPHYR_020,2025-07-06 06:00:00+00:00,36.92,9.8,16.41,72.29,1.4.2,OK,71.48
ZEPHYR_020,2025-07-06 07:00:00+00:00,27.59,14.0,18.42,69.44,1.4.2,OK,53.05
ZEPHYR_020,2025-07-06 08:00:00+00:00,36.7,14.62,18.27,55.41,1.4.2,OK,70.61
ZEPHYR_020,2025-07-06 09:00:00+00:00,35.91,8.06,20.48,61.7,1.4.2,OK,68.57
ZEPHYR_020,2025-07-06 10:00:00+00:00,34.87,1.94,20.87,44.26,1.4.2,OK,66.49
ZEPHYR_020,2025-07-06 11:00:00+00:00,37.14,14.57,22.21,41.73,1.4.2,OK,70.5
ZEPHYR_020,2025-07-06 12:00:00+00:00,40.27,8.03,23.61,39.13,1.4.2,OK,76.08
ZEPHYR_020,2025-07-06 13:00:00+00:00,42.76,9.48,23.43,38.81,1.4.2,WARN,80.83
ZEPHYR_020,2025-07-06 14:00:00+00:00,37.2,16.69,23.47,46.94,1.4.2,OK,70.31
ZEPHYR_020,2025-07-06 15:00:00+00:00,38.06,7.69,25.1,47.29,1.4.2,OK,71.55
